,id,etyma_id,reflex_id,created_at,updated_at
1507,1508,2275,64622,2015-04-16 08:00:07,2015-04-16 08:00:07
1508,1509,2275,64623,2015-04-16 08:00:07,2015-04-16 08:00:07
1509,1510,2275,64624,2015-04-16 08:00:07,2015-04-16 08:00:07
1510,1511,2275,64625,2015-04-16 08:00:07,2015-04-16 08:00:07
1511,1512,2275,64626,2015-04-16 08:00:07,2015-04-16 08:00:07
1512,1513,2275,64627,2015-04-16 08:00:07,2015-04-16 08:00:07
1513,1514,2275,64628,2015-04-16 08:00:07,2015-04-16 08:00:07
1514,1515,2275,64629,2015-04-16 08:00:07,2015-04-16 08:00:07
1515,1516,2275,64630,2015-04-16 08:00:07,2015-04-16 08:00:07
1516,1517,2275,64631,2015-04-16 08:00:07,2015-04-16 08:00:07
1517,1518,2275,64632,2015-04-16 08:00:08,2015-04-16 08:00:08
1518,1519,2275,64633,2015-04-16 08:00:08,2015-04-16 08:00:08
1519,1520,2275,64634,2015-04-16 08:00:08,2015-04-16 08:00:08
1520,1521,2275,64635,2015-04-16 08:00:08,2015-04-16 08:00:08
1521,1522,2275,64636,2015-04-16 08:00:08,2015-04-16 08:00:08
1522,1523,2275,64637,2015-04-16 08:00:08,2015-04-16 08:00:08
1523,1524,2275,64638,2015-04-16 08:00:08,2015-04-16 08:00:08
1524,1525,2275,64639,2015-04-16 08:00:08,2015-04-16 08:00:08
1525,1526,2275,64640,2015-04-16 08:00:08,2015-04-16 08:00:08
1526,1527,2275,64641,2015-04-16 08:00:08,2015-04-16 08:00:08
1527,1528,2275,64642,2015-04-16 08:00:08,2015-04-16 08:00:08
1528,1529,2275,64643,2015-04-16 08:00:08,2015-04-16 08:00:08
1529,1530,2275,64644,2015-04-16 08:00:08,2015-04-16 08:00:08
1530,1531,2275,64645,2015-04-16 08:00:08,2015-04-16 08:00:08
1531,1532,2275,64646,2015-04-16 08:00:08,2015-04-16 08:00:08
1532,1533,2275,64647,2015-04-16 08:00:08,2015-04-16 08:00:08
1533,1534,2275,64648,2015-04-16 08:00:08,2015-04-16 08:00:08
1534,1535,2275,64649,2015-04-16 08:00:08,2015-04-16 08:00:08
1535,1536,2275,64650,2015-04-16 08:00:08,2015-04-16 08:00:08
1536,1537,2275,64651,2015-04-16 08:00:08,2015-04-16 08:00:08
1537,1538,2275,64652,2015-04-16 08:00:09,2015-04-16 08:00:09
1538,1539,2275,64653,2015-04-16 08:00:09,2015-04-16 08:00:09
1539,1540,2275,64654,2015-04-16 08:00:09,2015-04-16 08:00:09
1540,1541,2275,64655,2015-04-16 08:00:09,2015-04-16 08:00:09
1541,1542,2275,64656,2015-04-16 08:00:09,2015-04-16 08:00:09
1542,1543,2275,64657,2015-04-16 08:00:09,2015-04-16 08:00:09
1543,1544,2275,64658,2015-04-16 08:00:09,2015-04-16 08:00:09
1544,1545,2275,64659,2015-04-16 08:00:09,2015-04-16 08:00:09
1545,1546,2275,64660,2015-04-16 08:00:09,2015-04-16 08:00:09
1546,1547,2275,64661,2015-04-16 08:00:09,2015-04-16 08:00:09
1547,1548,2275,64662,2015-04-16 08:00:09,2015-04-16 08:00:09
1548,1549,2275,64663,2015-04-16 08:00:09,2015-04-16 08:00:09
1549,1550,2275,64664,2015-04-16 08:00:09,2015-04-16 08:00:09
1550,1551,2275,64665,2015-04-16 08:00:09,2015-04-16 08:00:09
1551,1552,2275,64666,2015-04-16 08:00:09,2015-04-16 08:00:09
1552,1553,2275,64667,2015-04-16 08:00:09,2015-04-16 08:00:09
1553,1554,2275,64668,2015-04-16 08:00:09,2015-04-16 08:00:09
1554,1555,2275,64669,2015-04-16 08:00:09,2015-04-16 08:00:09
1555,1556,2275,64670,2015-04-16 08:00:09,2015-04-16 08:00:09
1556,1557,2275,64671,2015-04-16 08:00:09,2015-04-16 08:00:09
1557,1558,2275,64672,2015-04-16 08:00:09,2015-04-16 08:00:09
1558,1559,2275,64673,2015-04-16 08:00:09,2015-04-16 08:00:09
1559,1560,2275,64674,2015-04-16 08:00:09,2015-04-16 08:00:09
1560,1561,2275,64675,2015-04-16 08:00:09,2015-04-16 08:00:09
1561,1562,2275,64676,2015-04-16 08:00:10,2015-04-16 08:00:10
1562,1563,2275,64677,2015-04-16 08:00:10,2015-04-16 08:00:10
1563,1564,2275,64678,2015-04-16 08:00:10,2015-04-16 08:00:10
1564,1565,2275,64679,2015-04-16 08:00:10,2015-04-16 08:00:10
1565,1566,2275,64680,2015-04-16 08:00:10,2015-04-16 08:00:10
1566,1567,2275,64681,2015-04-16 08:00:10,2015-04-16 08:00:10
1567,1568,2275,64682,2015-04-16 08:00:10,2015-04-16 08:00:10
1568,1569,2275,64683,2015-04-16 08:00:10,2015-04-16 08:00:10
1569,1570,2275,64684,2015-04-16 08:00:10,2015-04-16 08:00:10
1570,1571,2275,64685,2015-04-16 08:00:10,2015-04-16 08:00:10
1571,1572,2275,64686,2015-04-16 08:00:10,2015-04-16 08:00:10
1572,1573,2276,64687,2015-04-16 08:00:10,2015-04-16 08:00:10
1573,1574,2276,64688,2015-04-16 08:00:10,2015-04-16 08:00:10
1574,1575,2276,64689,2015-04-16 08:00:10,2015-04-16 08:00:10
1575,1576,2276,64690,2015-04-16 08:00:10,2015-04-16 08:00:10
1576,1577,2276,64691,2015-04-16 08:00:10,2015-04-16 08:00:10
1577,1578,2276,64692,2015-04-16 08:00:10,2015-04-16 08:00:10
1578,1579,2276,64693,2015-04-16 08:00:10,2015-04-16 08:00:10
1579,1580,2276,64694,2015-04-16 08:00:10,2015-04-16 08:00:10
1580,1581,2276,64695,2015-04-16 08:00:10,2015-04-16 08:00:10
1581,1582,2276,64696,2015-04-16 08:00:10,2015-04-16 08:00:10
1582,1583,2276,64697,2015-04-16 08:00:10,2015-04-16 08:00:10
1583,1584,2276,64698,2015-04-16 08:00:10,2015-04-16 08:00:10
1584,1585,2276,64699,2015-04-16 08:00:10,2015-04-16 08:00:10
1585,1586,2276,64700,2015-04-16 08:00:10,2015-04-16 08:00:10
1586,1587,2276,64701,2015-04-16 08:00:10,2015-04-16 08:00:10
1587,1588,2276,64702,2015-04-16 08:00:10,2015-04-16 08:00:10
1588,1589,2276,64703,2015-04-16 08:00:10,2015-04-16 08:00:10
1589,1590,2276,64704,2015-04-16 08:00:10,2015-04-16 08:00:10
1590,1591,2276,64705,2015-04-16 08:00:10,2015-04-16 08:00:10
1591,1592,2276,64706,2015-04-16 08:00:10,2015-04-16 08:00:10
1592,1593,2276,64707,2015-04-16 08:00:11,2015-04-16 08:00:11
1593,1594,2276,64708,2015-04-16 08:00:11,2015-04-16 08:00:11
1594,1595,2276,64709,2015-04-16 08:00:11,2015-04-16 08:00:11
1595,1596,2276,64710,2015-04-16 08:00:11,2015-04-16 08:00:11
1596,1597,2276,64711,2015-04-16 08:00:11,2015-04-16 08:00:11
1597,1598,2276,64712,2015-04-16 08:00:11,2015-04-16 08:00:11
1598,1599,2276,64713,2015-04-16 08:00:11,2015-04-16 08:00:11
1599,1600,2276,64714,2015-04-16 08:00:11,2015-04-16 08:00:11
1600,1601,2276,64715,2015-04-16 08:00:11,2015-04-16 08:00:11
1601,1602,2276,64716,2015-04-16 08:00:11,2015-04-16 08:00:11
1602,1603,2276,64717,2015-04-16 08:00:11,2015-04-16 08:00:11
1603,1604,2276,64718,2015-04-16 08:00:11,2015-04-16 08:00:11
1604,1605,2276,64719,2015-04-16 08:00:11,2015-04-16 08:00:11
1605,1606,2276,64720,2015-04-16 08:00:11,2015-04-16 08:00:11
1606,1607,2276,64721,2015-04-16 08:00:11,2015-04-16 08:00:11
1607,1608,2276,64722,2015-04-16 08:00:11,2015-04-16 08:00:11
1608,1609,2276,64723,2015-04-16 08:00:11,2015-04-16 08:00:11
1609,1610,2276,64724,2015-04-16 08:00:11,2015-04-16 08:00:11
1610,1611,2276,64725,2015-04-16 08:00:11,2015-04-16 08:00:11
1611,1612,2276,64726,2015-04-16 08:00:11,2015-04-16 08:00:11
1612,1613,2276,64727,2015-04-16 08:00:11,2015-04-16 08:00:11
1613,1614,2276,64728,2015-04-16 08:00:11,2015-04-16 08:00:11
1614,1615,2276,64729,2015-04-16 08:00:11,2015-04-16 08:00:11
1615,1616,2276,64730,2015-04-16 08:00:11,2015-04-16 08:00:11
1616,1617,2276,64731,2015-04-16 08:00:11,2015-04-16 08:00:11
1617,1618,2276,64732,2015-04-16 08:00:11,2015-04-16 08:00:11
1618,1619,2276,64733,2015-04-16 08:00:11,2015-04-16 08:00:11
1619,1620,2276,64734,2015-04-16 08:00:12,2015-04-16 08:00:12
1620,1621,2276,64735,2015-04-16 08:00:12,2015-04-16 08:00:12
1621,1622,2276,64736,2015-04-16 08:00:12,2015-04-16 08:00:12
1622,1623,2276,64737,2015-04-16 08:00:12,2015-04-16 08:00:12
1623,1624,2276,64738,2015-04-16 08:00:12,2015-04-16 08:00:12
1624,1625,2276,64739,2015-04-16 08:00:12,2015-04-16 08:00:12
1625,1626,2276,64740,2015-04-16 08:00:12,2015-04-16 08:00:12
1626,1627,2276,64741,2015-04-16 08:00:12,2015-04-16 08:00:12
1627,1628,2276,64742,2015-04-16 08:00:12,2015-04-16 08:00:12
1628,1629,2276,64743,2015-04-16 08:00:12,2015-04-16 08:00:12
1629,1630,2276,64744,2015-04-16 08:00:12,2015-04-16 08:00:12
1630,1631,2276,64745,2015-04-16 08:00:12,2015-04-16 08:00:12
1631,1632,2276,64746,2015-04-16 08:00:12,2015-04-16 08:00:12
1632,1633,2276,64747,2015-04-16 08:00:12,2015-04-16 08:00:12
1633,1634,2276,64748,2015-04-16 08:00:12,2015-04-16 08:00:12
1634,1635,2276,64749,2015-04-16 08:00:12,2015-04-16 08:00:12
1635,1636,2276,64750,2015-04-16 08:00:12,2015-04-16 08:00:12
1636,1637,2276,64751,2015-04-16 08:00:12,2015-04-16 08:00:12
1637,1638,2276,64752,2015-04-16 08:00:12,2015-04-16 08:00:12
1638,1639,2276,64753,2015-04-16 08:00:12,2015-04-16 08:00:12
1639,1640,2276,64754,2015-04-16 08:00:12,2015-04-16 08:00:12
1640,1641,2276,64755,2015-04-16 08:00:12,2015-04-16 08:00:12
1641,1642,2276,64756,2015-04-16 08:00:12,2015-04-16 08:00:12
1642,1643,2276,64757,2015-04-16 08:00:12,2015-04-16 08:00:12
1643,1644,2276,64758,2015-04-16 08:00:12,2015-04-16 08:00:12
1644,1645,2276,64759,2015-04-16 08:00:12,2015-04-16 08:00:12
1645,1646,2276,64760,2015-04-16 08:00:12,2015-04-16 08:00:12
1646,1647,2276,64761,2015-04-16 08:00:12,2015-04-16 08:00:12
1647,1648,2276,64762,2015-04-16 08:00:13,2015-04-16 08:00:13
1648,1649,2276,64763,2015-04-16 08:00:13,2015-04-16 08:00:13
1649,1650,2276,64764,2015-04-16 08:00:13,2015-04-16 08:00:13
1650,1651,2276,64765,2015-04-16 08:00:13,2015-04-16 08:00:13
1651,1652,2276,64766,2015-04-16 08:00:13,2015-04-16 08:00:13
1652,1653,2276,64767,2015-04-16 08:00:13,2015-04-16 08:00:13
1653,1654,2276,64768,2015-04-16 08:00:13,2015-04-16 08:00:13
1654,1655,2276,64769,2015-04-16 08:00:13,2015-04-16 08:00:13
1655,1656,2276,64770,2015-04-16 08:00:13,2015-04-16 08:00:13
1656,1657,2276,64771,2015-04-16 08:00:13,2015-04-16 08:00:13
1657,1658,2276,64772,2015-04-16 08:00:13,2015-04-16 08:00:13
1658,1659,2276,64773,2015-04-16 08:00:13,2015-04-16 08:00:13
1659,1660,2276,64774,2015-04-16 08:00:13,2015-04-16 08:00:13
1660,1661,2276,64775,2015-04-16 08:00:13,2015-04-16 08:00:13
1661,1662,2276,64776,2015-04-16 08:00:13,2015-04-16 08:00:13
1662,1663,2276,64777,2015-04-16 08:00:13,2015-04-16 08:00:13
1663,1664,2276,64778,2015-04-16 08:00:13,2015-04-16 08:00:13
1664,1665,2276,64779,2015-04-16 08:00:13,2015-04-16 08:00:13
1665,1666,2276,64780,2015-04-16 08:00:13,2015-04-16 08:00:13
1666,1667,2276,64781,2015-04-16 08:00:13,2015-04-16 08:00:13
1667,1668,2276,64782,2015-04-16 08:00:13,2015-04-16 08:00:13
1668,1669,2276,64783,2015-04-16 08:00:13,2015-04-16 08:00:13
1669,1670,2276,64784,2015-04-16 08:00:13,2015-04-16 08:00:13
1670,1671,2276,64785,2015-04-16 08:00:13,2015-04-16 08:00:13
1671,1672,2276,64786,2015-04-16 08:00:13,2015-04-16 08:00:13
1672,1673,2276,64787,2015-04-16 08:00:13,2015-04-16 08:00:13
1673,1674,2276,64788,2015-04-16 08:00:13,2015-04-16 08:00:13
1674,1675,2276,64789,2015-04-16 08:00:13,2015-04-16 08:00:13
1675,1676,2276,64790,2015-04-16 08:00:13,2015-04-16 08:00:13
1676,1677,2276,64791,2015-04-16 08:00:13,2015-04-16 08:00:13
1677,1678,2276,64792,2015-04-16 08:00:14,2015-04-16 08:00:14
1678,1679,2276,64793,2015-04-16 08:00:14,2015-04-16 08:00:14
1679,1680,2276,64794,2015-04-16 08:00:14,2015-04-16 08:00:14
1680,1681,2276,64795,2015-04-16 08:00:14,2015-04-16 08:00:14
1681,1682,2276,64796,2015-04-16 08:00:14,2015-04-16 08:00:14
1682,1683,2276,64797,2015-04-16 08:00:14,2015-04-16 08:00:14
1683,1684,2276,64798,2015-04-16 08:00:14,2015-04-16 08:00:14
1684,1685,2276,64799,2015-04-16 08:00:14,2015-04-16 08:00:14
1685,1686,2276,64800,2015-04-16 08:00:14,2015-04-16 08:00:14
1686,1687,2276,64801,2015-04-16 08:00:14,2015-04-16 08:00:14
1687,1688,2276,64802,2015-04-16 08:00:14,2015-04-16 08:00:14
1688,1689,2276,64803,2015-04-16 08:00:14,2015-04-16 08:00:14
1689,1690,2276,64804,2015-04-16 08:00:14,2015-04-16 08:00:14
1690,1691,2276,64805,2015-04-16 08:00:14,2015-04-16 08:00:14
1691,1692,2276,64806,2015-04-16 08:00:14,2015-04-16 08:00:14
1692,1693,2276,64807,2015-04-16 08:00:14,2015-04-16 08:00:14
1693,1694,2276,64808,2015-04-16 08:00:14,2015-04-16 08:00:14
1694,1695,2276,64809,2015-04-16 08:00:14,2015-04-16 08:00:14
1695,1696,2276,64810,2015-04-16 08:00:14,2015-04-16 08:00:14
1696,1697,2276,64811,2015-04-16 08:00:14,2015-04-16 08:00:14
1697,1698,2276,64812,2015-04-16 08:00:14,2015-04-16 08:00:14
1698,1699,2276,64813,2015-04-16 08:00:14,2015-04-16 08:00:14
1699,1700,2276,64814,2015-04-16 08:00:14,2015-04-16 08:00:14
1700,1701,2276,64815,2015-04-16 08:00:14,2015-04-16 08:00:14
1701,1702,2276,64816,2015-04-16 08:00:14,2015-04-16 08:00:14
1702,1703,2276,64817,2015-04-16 08:00:14,2015-04-16 08:00:14
1703,1704,2276,64818,2015-04-16 08:00:14,2015-04-16 08:00:14
1704,1705,2276,64819,2015-04-16 08:00:14,2015-04-16 08:00:14
1705,1706,2276,64820,2015-04-16 08:00:15,2015-04-16 08:00:15
1706,1707,2276,64821,2015-04-16 08:00:15,2015-04-16 08:00:15
1707,1708,2276,64822,2015-04-16 08:00:15,2015-04-16 08:00:15
1708,1709,2276,64823,2015-04-16 08:00:15,2015-04-16 08:00:15
1709,1710,2276,64824,2015-04-16 08:00:15,2015-04-16 08:00:15
1710,1711,2276,64825,2015-04-16 08:00:15,2015-04-16 08:00:15
1711,1712,2276,64826,2015-04-16 08:00:15,2015-04-16 08:00:15
1712,1713,2276,64827,2015-04-16 08:00:15,2015-04-16 08:00:15
1713,1714,2276,64828,2015-04-16 08:00:15,2015-04-16 08:00:15
1714,1715,2276,64829,2015-04-16 08:00:15,2015-04-16 08:00:15
1715,1716,2276,64830,2015-04-16 08:00:15,2015-04-16 08:00:15
1716,1717,2276,64831,2015-04-16 08:00:15,2015-04-16 08:00:15
1717,1718,2276,64832,2015-04-16 08:00:15,2015-04-16 08:00:15
1718,1719,2276,64833,2015-04-16 08:00:15,2015-04-16 08:00:15
1719,1720,2276,64834,2015-04-16 08:00:15,2015-04-16 08:00:15
1720,1721,2276,64835,2015-04-16 08:00:15,2015-04-16 08:00:15
1721,1722,2276,64836,2015-04-16 08:00:15,2015-04-16 08:00:15
1722,1723,2276,64837,2015-04-16 08:00:15,2015-04-16 08:00:15
1723,1724,2276,64838,2015-04-16 08:00:15,2015-04-16 08:00:15
1724,1725,2276,64839,2015-04-16 08:00:15,2015-04-16 08:00:15
1725,1726,2276,64840,2015-04-16 08:00:15,2015-04-16 08:00:15
1726,1727,2276,64841,2015-04-16 08:00:15,2015-04-16 08:00:15
1727,1728,2276,64842,2015-04-16 08:00:15,2015-04-16 08:00:15
1728,1729,2276,64843,2015-04-16 08:00:15,2015-04-16 08:00:15
1729,1730,2276,64844,2015-04-16 08:00:15,2015-04-16 08:00:15
1730,1731,2276,64845,2015-04-16 08:00:15,2015-04-16 08:00:15
1731,1732,2277,64846,2015-04-16 08:00:15,2015-04-16 08:00:15
1732,1733,2277,64847,2015-04-16 08:00:16,2015-04-16 08:00:16
1733,1734,2277,64848,2015-04-16 08:00:16,2015-04-16 08:00:16
1734,1735,2277,64849,2015-04-16 08:00:16,2015-04-16 08:00:16
1735,1736,2277,64850,2015-04-16 08:00:16,2015-04-16 08:00:16
1736,1737,2277,64851,2015-04-16 08:00:16,2015-04-16 08:00:16
1737,1738,2277,64852,2015-04-16 08:00:16,2015-04-16 08:00:16
1738,1739,2277,64853,2015-04-16 08:00:16,2015-04-16 08:00:16
1739,1740,2277,64854,2015-04-16 08:00:16,2015-04-16 08:00:16
1740,1741,2277,64855,2015-04-16 08:00:16,2015-04-16 08:00:16
1741,1742,2277,64856,2015-04-16 08:00:16,2015-04-16 08:00:16
1742,1743,2279,64857,2015-04-16 08:00:16,2015-04-16 08:00:16
1743,1744,2279,64858,2015-04-16 08:00:16,2015-04-16 08:00:16
1744,1745,2279,64859,2015-04-16 08:00:16,2015-04-16 08:00:16
1745,1746,2279,64860,2015-04-16 08:00:16,2015-04-16 08:00:16
1746,1747,2279,64861,2015-04-16 08:00:16,2015-04-16 08:00:16
1747,1748,2281,64862,2015-04-16 08:00:16,2015-04-16 08:00:16
1748,1749,2281,64863,2015-04-16 08:00:16,2015-04-16 08:00:16
1749,1750,2281,64864,2015-04-16 08:00:16,2015-04-16 08:00:16
1750,1751,2281,64865,2015-04-16 08:00:16,2015-04-16 08:00:16
1751,1752,2281,64866,2015-04-16 08:00:16,2015-04-16 08:00:16
1752,1753,2283,64867,2015-04-16 08:00:16,2015-04-16 08:00:16
1753,1754,2283,64868,2015-04-16 08:00:16,2015-04-16 08:00:16
1754,1755,2283,64869,2015-04-16 08:00:16,2015-04-16 08:00:16
1755,1756,2283,64870,2015-04-16 08:00:16,2015-04-16 08:00:16
1756,1757,2283,64871,2015-04-16 08:00:17,2015-04-16 08:00:17
1757,1758,2283,64872,2015-04-16 08:00:17,2015-04-16 08:00:17
1758,1759,2283,64873,2015-04-16 08:00:17,2015-04-16 08:00:17
1759,1760,2283,64874,2015-04-16 08:00:17,2015-04-16 08:00:17
1760,1761,2283,64875,2015-04-16 08:00:17,2015-04-16 08:00:17
1761,1762,2283,64876,2015-04-16 08:00:17,2015-04-16 08:00:17
1762,1763,2283,64877,2015-04-16 08:00:17,2015-04-16 08:00:17
1763,1764,2283,64878,2015-04-16 08:00:17,2015-04-16 08:00:17
1764,1765,2283,64879,2015-04-16 08:00:17,2015-04-16 08:00:17
1765,1766,2283,64880,2015-04-16 08:00:17,2015-04-16 08:00:17
1766,1767,2283,64881,2015-04-16 08:00:17,2015-04-16 08:00:17
1767,1768,2283,64882,2015-04-16 08:00:17,2015-04-16 08:00:17
1768,1769,2283,64883,2015-04-16 08:00:17,2015-04-16 08:00:17
1769,1770,2283,64884,2015-04-16 08:00:17,2015-04-16 08:00:17
1770,1771,2283,64885,2015-04-16 08:00:17,2015-04-16 08:00:17
1771,1772,2283,64886,2015-04-16 08:00:17,2015-04-16 08:00:17
1772,1773,2283,64887,2015-04-16 08:00:17,2015-04-16 08:00:17
1773,1774,2283,64888,2015-04-16 08:00:18,2015-04-16 08:00:18
1774,1775,2283,64889,2015-04-16 08:00:18,2015-04-16 08:00:18
1775,1776,2283,64890,2015-04-16 08:00:18,2015-04-16 08:00:18
1776,1777,2283,64891,2015-04-16 08:00:18,2015-04-16 08:00:18
1777,1778,2283,64892,2015-04-16 08:00:18,2015-04-16 08:00:18
1778,1779,2283,64893,2015-04-16 08:00:18,2015-04-16 08:00:18
1779,1780,2283,64894,2015-04-16 08:00:18,2015-04-16 08:00:18
1780,1781,2283,64895,2015-04-16 08:00:18,2015-04-16 08:00:18
1781,1782,2283,64896,2015-04-16 08:00:18,2015-04-16 08:00:18
1782,1783,2283,64897,2015-04-16 08:00:18,2015-04-16 08:00:18
1783,1784,2283,64898,2015-04-16 08:00:18,2015-04-16 08:00:18
1784,1785,2283,64899,2015-04-16 08:00:18,2015-04-16 08:00:18
1785,1786,2283,64900,2015-04-16 08:00:18,2015-04-16 08:00:18
1786,1787,2283,64901,2015-04-16 08:00:18,2015-04-16 08:00:18
1787,1788,2283,64902,2015-04-16 08:00:18,2015-04-16 08:00:18
1788,1789,2283,64903,2015-04-16 08:00:18,2015-04-16 08:00:18
1789,1790,2283,64904,2015-04-16 08:00:18,2015-04-16 08:00:18
1790,1791,2283,64905,2015-04-16 08:00:18,2015-04-16 08:00:18
1791,1792,2283,64906,2015-04-16 08:00:18,2015-04-16 08:00:18
1792,1793,2283,64907,2015-04-16 08:00:18,2015-04-16 08:00:18
1793,1794,2283,64908,2015-04-16 08:00:18,2015-04-16 08:00:18
1794,1795,2283,64909,2015-04-16 08:00:18,2015-04-16 08:00:18
1795,1796,2283,64910,2015-04-16 08:00:18,2015-04-16 08:00:18
1796,1797,2283,64911,2015-04-16 08:00:18,2015-04-16 08:00:18
1797,1798,2283,64912,2015-04-16 08:00:18,2015-04-16 08:00:18
1798,1799,2283,64913,2015-04-16 08:00:18,2015-04-16 08:00:18
1799,1800,2283,64914,2015-04-16 08:00:18,2015-04-16 08:00:18
1800,1801,2283,64915,2015-04-16 08:00:18,2015-04-16 08:00:18
1801,1802,2283,64916,2015-04-16 08:00:18,2015-04-16 08:00:18
1802,1803,2283,64917,2015-04-16 08:00:18,2015-04-16 08:00:18
1803,1804,2283,64918,2015-04-16 08:00:18,2015-04-16 08:00:18
1804,1805,2283,64919,2015-04-16 08:00:18,2015-04-16 08:00:18
1805,1806,2283,64920,2015-04-16 08:00:18,2015-04-16 08:00:18
1806,1807,2283,64921,2015-04-16 08:00:18,2015-04-16 08:00:18
1807,1808,2283,64922,2015-04-16 08:00:19,2015-04-16 08:00:19
1808,1809,2283,64923,2015-04-16 08:00:19,2015-04-16 08:00:19
1809,1810,2283,64924,2015-04-16 08:00:19,2015-04-16 08:00:19
1810,1811,2283,64925,2015-04-16 08:00:19,2015-04-16 08:00:19
1811,1812,2283,64926,2015-04-16 08:00:19,2015-04-16 08:00:19
1812,1813,2283,64927,2015-04-16 08:00:19,2015-04-16 08:00:19
1813,1814,2283,64928,2015-04-16 08:00:19,2015-04-16 08:00:19
1814,1815,2283,64929,2015-04-16 08:00:19,2015-04-16 08:00:19
1815,1816,2283,64930,2015-04-16 08:00:19,2015-04-16 08:00:19
1816,1817,2283,64931,2015-04-16 08:00:19,2015-04-16 08:00:19
1817,1818,2283,64932,2015-04-16 08:00:19,2015-04-16 08:00:19
1818,1819,2283,64933,2015-04-16 08:00:19,2015-04-16 08:00:19
1819,1820,2283,64934,2015-04-16 08:00:19,2015-04-16 08:00:19
1820,1821,2283,64935,2015-04-16 08:00:19,2015-04-16 08:00:19
1821,1822,2283,64936,2015-04-16 08:00:19,2015-04-16 08:00:19
1822,1823,2283,64937,2015-04-16 08:00:19,2015-04-16 08:00:19
1823,1824,2283,64938,2015-04-16 08:00:19,2015-04-16 08:00:19
1824,1825,2283,64939,2015-04-16 08:00:19,2015-04-16 08:00:19
1825,1826,2283,64940,2015-04-16 08:00:19,2015-04-16 08:00:19
1826,1827,2283,64941,2015-04-16 08:00:19,2015-04-16 08:00:19
1827,1828,2283,64942,2015-04-16 08:00:19,2015-04-16 08:00:19
1828,1829,2285,64943,2015-04-16 08:00:19,2015-04-16 08:00:19
1829,1830,2285,64944,2015-04-16 08:00:19,2015-04-16 08:00:19
1830,1831,2285,64945,2015-04-16 08:00:19,2015-04-16 08:00:19
1831,1832,2285,64946,2015-04-16 08:00:19,2015-04-16 08:00:19
1832,1833,2285,64947,2015-04-16 08:00:19,2015-04-16 08:00:19
1833,1834,2285,64948,2015-04-16 08:00:19,2015-04-16 08:00:19
1834,1835,2285,64949,2015-04-16 08:00:20,2015-04-16 08:00:20
1835,1836,2285,64950,2015-04-16 08:00:20,2015-04-16 08:00:20
1836,1837,2285,64951,2015-04-16 08:00:20,2015-04-16 08:00:20
1837,1838,2285,64952,2015-04-16 08:00:20,2015-04-16 08:00:20
1838,1839,2285,64953,2015-04-16 08:00:20,2015-04-16 08:00:20
1839,1840,2285,64954,2015-04-16 08:00:20,2015-04-16 08:00:20
1840,1841,2285,64955,2015-04-16 08:00:20,2015-04-16 08:00:20
1841,1842,2286,64956,2015-04-16 08:00:20,2015-04-16 08:00:20
1842,1843,2286,64957,2015-04-16 08:00:20,2015-04-16 08:00:20
1843,1844,2286,64958,2015-04-16 08:00:20,2015-04-16 08:00:20
1844,1845,2286,64959,2015-04-16 08:00:20,2015-04-16 08:00:20
1845,1846,2286,64960,2015-04-16 08:00:20,2015-04-16 08:00:20
1846,1847,2286,64961,2015-04-16 08:00:20,2015-04-16 08:00:20
1847,1848,2286,64962,2015-04-16 08:00:20,2015-04-16 08:00:20
1848,1849,2287,64963,2015-04-16 08:00:20,2015-04-16 08:00:20
1849,1850,2287,64964,2015-04-16 08:00:20,2015-04-16 08:00:20
1850,1851,2287,64965,2015-04-16 08:00:20,2015-04-16 08:00:20
1851,1852,2287,64966,2015-04-16 08:00:20,2015-04-16 08:00:20
1852,1853,2287,64967,2015-04-16 08:00:20,2015-04-16 08:00:20
1853,1854,2287,64968,2015-04-16 08:00:20,2015-04-16 08:00:20
1854,1855,2287,64969,2015-04-16 08:00:20,2015-04-16 08:00:20
1855,1856,2287,64970,2015-04-16 08:00:20,2015-04-16 08:00:20
1856,1857,2287,64971,2015-04-16 08:00:20,2015-04-16 08:00:20
1857,1858,2287,64972,2015-04-16 08:00:20,2015-04-16 08:00:20
1858,1859,2290,64973,2015-04-16 08:00:20,2015-04-16 08:00:20
1859,1860,2290,64974,2015-04-16 08:00:20,2015-04-16 08:00:20
1860,1861,2290,64975,2015-04-16 08:00:20,2015-04-16 08:00:20
1861,1862,2290,64976,2015-04-16 08:00:20,2015-04-16 08:00:20
1862,1863,2290,64977,2015-04-16 08:00:20,2015-04-16 08:00:20
1863,1864,2290,64978,2015-04-16 08:00:20,2015-04-16 08:00:20
1864,1865,2290,64979,2015-04-16 08:00:20,2015-04-16 08:00:20
1865,1866,2290,64980,2015-04-16 08:00:21,2015-04-16 08:00:21
1866,1867,2290,64981,2015-04-16 08:00:21,2015-04-16 08:00:21
1867,1868,2290,64982,2015-04-16 08:00:21,2015-04-16 08:00:21
1868,1869,2290,64983,2015-04-16 08:00:21,2015-04-16 08:00:21
1869,1870,2290,64984,2015-04-16 08:00:21,2015-04-16 08:00:21
1870,1871,2290,64985,2015-04-16 08:00:21,2015-04-16 08:00:21
1871,1872,2290,64986,2015-04-16 08:00:21,2015-04-16 08:00:21
1872,1873,2290,64987,2015-04-16 08:00:21,2015-04-16 08:00:21
1873,1874,2290,64988,2015-04-16 08:00:21,2015-04-16 08:00:21
